ondo,komando_no_nagasa,tsukawareta_kaisuu,gosa,yesNo
29.68,99,35,0.13,0
15.23,488,71,0.28,0
15.75,128,94,3.28,0
17.15,817,96,4.54,0
14.39,462,82,1.24,0
27.72,162,33,1.73,0
-18.61,76,40,1.84,0
26.85,702,100,2.49,0
10.49,827,8,2.94,0
32.46,320,77,2.92,0
37.56,731,14,1.45,0
1.13,319,75,2.42,0
28.2,130,7,0.72,0
20.34,986,26,0.17,0
13.74,82,17,0.76,0
37.01,530,1,0.82,0
0.68,845,50,2.76,0
16.04,268,51,1.98,0
34.62,354,64,3.56,0
39.35,982,92,6.1,1
36.16,968,83,8.37,1
34.23,20,89,1.17,0
37.54,29,89,2.66,0
-18.16,13,33,2.89,0
13.27,719,62,1.69,0
32.91,679,92,3.89,0
32.15,771,4,0.68,0
8.33,289,74,4.44,0
35.17,912,81,5.27,1
20.86,431,49,3.49,0
37.8,948,98,6.34,1
38.15,968,83,6.26,1
39.3,960,88,9.71,1
20.19,558,9,4.93,0
36.07,1000,98,6.59,1
35.37,960,88,9.11,1
10.39,501,89,0.24,0
21.64,380,11,1.54,0
18.94,482,91,0.16,0
-9.81,418,59,4.89,0
1.68,99,93,2.34,0
37.72,819,33,0.69,0
31.59,114,76,3.05,0
37.74,488,34,2.84,0
-8.25,965,90,4.38,0
10.4,504,16,2.13,0
39.9,994,98,8.46,1
-3.41,445,8,2.56,0
-12.45,29,30,3.07,0
36.85,998,76,9.29,1
-7.03,52,53,2.71,0
-16.55,73,78,1.9,0
-14.33,639,88,3.8,0
33.02,371,17,2.32,0
39.03,601,65,0.8,0
-15.18,716,14,3.82,0
39.5,966,22,4.53,0
11.65,424,3,0.03,0
20.31,690,78,3.94,0
-4.02,569,46,4.91,0
-12.39,89,34,1.83,0
-5.64,846,72,3.3,0
19.34,460,20,2.13,0
6.91,324,33,4.02,0
-7.34,535,81,4.51,0
-0.33,578,38,4.38,0
-16.83,611,22,4.07,0
38.55,627,45,1.5,0
-17.89,458,10,1.77,0
15.27,485,3,3.65,0
-3.83,341,97,2.3,0
38.82,989,90,7.28,1
20.77,848,26,0.45,0
16.68,773,60,2.9,0
18.68,484,10,3.82,0
25.18,98,48,2.88,0
31.14,307,82,4.89,0
15.82,618,60,4.87,0
5.45,989,39,2.43,0
16.13,928,15,2.98,0
6.86,171,48,3.24,0
-2.77,119,65,0.05,0
-13.6,819,43,2.36,0
10.32,621,32,4.06,0
4.5,84,27,4.21,0
-6.0,803,96,4.95,0
24.1,893,2,1.61,0
-4.74,65,1,4.63,0
24.6,876,96,2.81,0
-9.02,717,57,3.07,0
19.81,799,0,4.73,0
22.35,566,61,3.63,0
0.29,839,83,2.59,0
-4.08,796,14,1.23,0
-8.03,278,33,2.7,0
20.42,664,94,0.06,0
16.58,394,25,2.14,0
27.66,328,57,4.6,0
13.56,196,1,0.1,0
4.39,786,92,0.52,0
-2.12,503,26,3.89,0
37.79,529,31,2.52,0
23.17,961,45,0.84,0
21.25,685,27,1.27,0
17.4,272,83,4.16,0
-0.73,549,92,3.31,0
5.35,758,45,0.78,0
39.99,997,85,6.6,1
36.68,373,46,1.49,0
22.11,155,81,1.48,0
31.07,373,77,0.11,0
16.61,464,24,2.28,0
-7.59,241,63,3.25,0
37.3,963,76,8.14,1
24.63,485,4,2.94,0
6.87,538,55,0.8,0
-16.41,322,97,4.79,0
35.07,945,51,1.09,0
16.3,566,10,0.86,0
17.17,222,94,4.03,0
12.91,168,53,0.29,0
15.52,666,66,0.88,0
4.16,473,14,4.92,0
-0.47,438,99,2.16,0
18.61,953,3,3.22,0
30.54,484,82,0.24,0
31.46,181,3,3.11,0
6.86,296,70,0.25,0
10.27,965,67,2.88,0
-16.0,568,12,0.93,0
-3.91,433,98,4.96,0
1.61,34,15,0.65,0
36.47,936,100,7.16,1
27.46,427,4,1.57,0
8.49,681,41,3.84,0
20.52,757,31,3.69,0
-0.42,699,51,1.89,0
-6.03,161,73,0.44,0
-7.34,961,81,0.74,0
1.73,969,23,3.44,0
4.6,142,38,3.57,0
28.94,674,65,2.0,0
37.22,947,95,8.49,1
13.63,455,45,2.37,0
-15.5,58,79,3.68,0
-1.1,544,11,1.39,0
37.84,917,80,8.81,1
11.3,498,94,4.46,0
-10.69,917,37,4.32,0
15.86,915,44,3.46,0
22.59,154,66,1.79,0
9.54,789,62,3.99,0
11.38,316,18,1.05,0
30.65,214,49,1.59,0
24.25,670,84,1.89,0
4.74,325,74,4.23,0
-2.45,16,66,4.88,0
-13.86,957,68,1.39,0
13.28,313,83,4.5,0
-13.32,619,79,1.1,0
39.2,902,97,5.94,1
31.44,595,86,4.61,0
26.68,850,16,3.4,0
36.78,218,1,1.97,0
37.73,962,87,5.04,1
-11.6,383,6,2.23,0
34.29,346,2,1.95,0
-2.18,991,49,3.92,0
21.19,319,45,3.18,0
34.86,205,75,0.74,0
8.21,518,88,2.15,0
13.26,754,95,3.5,0
37.88,882,72,4.52,0
30.37,748,99,3.55,0
-13.46,863,66,1.41,0
34.21,927,82,2.88,0
32.55,663,67,0.04,0
30.07,537,82,0.92,0
6.58,133,54,0.87,0
-15.58,274,88,2.01,0
39.78,951,78,9.94,1
3.58,212,70,1.14,0
-18.4,632,80,3.61,0
34.26,65,17,1.55,0
16.45,817,64,3.06,0
-9.05,423,83,4.51,0
-7.7,203,16,1.73,0
-6.25,664,24,1.72,0
4.15,327,35,1.32,0
16.32,728,49,3.11,0
26.4,18,70,0.49,0
-12.93,443,59,1.6,0
1.21,717,71,4.89,0
18.92,298,68,0.67,0
-1.42,47,62,3.2,0
28.68,717,22,0.13,0
-17.76,306,57,2.47,0
2.64,602,18,2.04,0
-14.71,561,8,4.37,0
39.81,667,25,2.33,0
1.3,605,84,1.95,0
17.03,959,8,4.3,0
3.88,733,21,4.24,0
9.61,409,3,2.91,0
26.84,499,37,0.74,0
-5.05,444,72,3.58,0
8.35,297,92,1.12,0
35.01,985,92,7.23,1
32.73,423,97,2.31,0
21.94,95,47,2.51,0
37.57,904,80,9.07,1
11.33,343,58,4.68,0
6.27,407,25,1.6,0
39.96,405,11,4.77,0
24.2,703,24,3.9,0
11.03,46,29,4.03,0
12.68,838,59,0.83,0
1.82,231,11,1.92,0
-3.59,743,1,0.43,0
31.63,324,15,4.33,0
38.69,912,76,9.64,1
21.86,648,2,4.62,0
39.74,946,89,8.49,1
-7.66,768,53,2.08,0
35.8,980,80,7.2,1
35.29,945,91,6.04,1
15.7,336,54,2.49,0
-4.95,422,88,4.69,0
34.4,730,16,2.56,0
35.12,337,82,2.86,0
-4.24,655,57,0.34,0
13.65,816,81,2.36,0
-15.36,92,28,1.54,0
-8.21,369,84,4.24,0
10.86,43,100,4.63,0
-9.34,828,4,3.85,0
29.68,959,7,3.9,0
27.1,163,38,3.3,0
39.34,900,81,5.11,1
-7.06,377,71,2.06,0
23.62,982,56,4.13,0
32.22,804,39,0.21,0
33.66,519,87,3.55,0
-18.0,702,16,2.74,0
-10.53,466,83,2.28,0
-18.99,946,100,2.4,0
19.08,93,77,4.38,0
12.19,866,29,2.6,0
16.79,383,73,4.08,0
5.68,469,30,2.2,0
25.64,861,76,3.73,0
-1.14,677,19,3.08,0
15.36,478,14,2.48,0
22.74,230,38,4.73,0
13.39,17,18,1.85,0
12.77,467,45,2.31,0
12.05,813,29,0.37,0
15.48,76,97,1.02,0
38.75,913,92,6.89,1
32.7,724,8,0.15,0
27.28,164,75,0.88,0
39.71,909,93,7.36,1
10.95,358,98,3.86,0
37.92,731,17,3.64,0
1.12,586,95,3.24,0
37.34,721,30,4.28,0
-12.55,318,0,3.93,0
19.4,189,11,2.01,0
9.13,287,40,2.71,0
-5.74,887,55,3.92,0
-14.35,960,99,2.09,0
15.66,316,47,3.46,0
31.48,549,13,2.47,0
-16.68,756,79,2.77,0
14.12,731,40,0.79,0
5.48,750,23,4.83,0
9.74,127,20,3.14,0
31.02,308,71,2.87,0
-1.35,293,85,4.65,0
-1.23,551,13,4.89,0
18.01,347,13,3.24,0
24.61,515,42,3.34,0
25.22,49,69,4.5,0
8.92,525,42,1.5,0
38.51,907,82,6.11,1
2.94,809,19,2.56,0
3.98,97,57,0.29,0
-16.14,636,89,3.09,0
35.16,909,100,6.33,1
1.59,226,61,4.61,0
-18.64,97,69,3.74,0
-16.4,128,82,4.25,0
-14.45,497,51,3.04,0
5.31,843,61,4.67,0
-6.37,305,56,1.32,0
37.25,998,78,6.98,1
-10.85,847,8,0.6,0
-4.95,603,98,2.48,0
36.33,916,85,7.73,1
-5.48,698,8,0.99,0
10.64,1000,46,4.99,0
29.51,336,6,1.19,0
-10.43,357,100,1.8,0
-8.11,466,52,0.32,0
19.54,966,56,1.6,0
-14.95,926,93,0.72,0
36.02,991,97,6.29,1
5.58,667,91,1.69,0
-19.93,518,77,1.88,0
-11.52,235,91,0.05,0
-1.06,562,48,3.06,0
-9.12,476,85,0.8,0
4.25,303,100,1.39,0
-6.92,882,75,2.06,0
-8.2,625,98,1.03,0
-14.23,404,67,0.05,0
-12.24,550,35,4.18,0
35.17,102,11,4.48,0
15.9,738,26,2.1,0
-8.19,978,84,3.68,0
28.8,522,16,1.9,0
-6.19,687,95,4.58,0
2.01,565,59,3.85,0
-19.33,185,52,2.93,0
8.35,863,95,1.96,0
-17.99,669,76,2.74,0
5.84,676,49,4.91,0
-17.89,169,100,2.38,0
-2.73,918,19,3.89,0
0.72,984,75,4.07,0
30.02,513,45,3.41,0
34.67,335,13,0.62,0
-9.23,656,59,4.43,0
37.82,985,91,7.62,1
-15.64,552,96,2.69,0
-16.31,409,16,4.23,0
37.11,942,100,7.97,1
8.61,42,5,3.19,0
4.31,804,25,4.71,0
36.36,902,91,9.51,1
-0.46,935,47,4.66,0
-13.16,494,86,1.47,0
13.91,951,22,3.93,0
21.98,167,28,3.0,0
39.91,984,77,5.71,1
4.1,45,60,4.81,0
12.48,912,94,3.2,0
35.76,956,88,7.83,1
-9.72,918,60,3.65,0
-2.46,204,85,1.38,0
36.58,977,98,6.06,1
39.58,967,89,6.84,1
-17.99,151,6,3.65,0
8.78,674,51,4.12,0
-17.68,648,78,2.25,0
5.27,293,7,2.8,0
15.41,833,86,4.12,0
34.63,123,66,1.75,0
38.14,948,98,8.83,1
12.16,903,83,0.73,0
-11.91,11,47,4.78,0
-9.75,709,99,4.05,0
-14.96,400,87,1.78,0
18.72,871,60,2.61,1
-5.16,770,76,4.35,0
35.21,948,80,6.71,1
17.84,82,99,3.35,0
38.77,498,35,3.56,0
20.78,998,35,3.39,0
12.52,551,87,4.83,0
-4.93,386,95,1.67,0
36.0,617,90,1.29,0
37.32,954,95,6.79,1
-17.59,73,44,4.42,0
14.13,540,13,3.3,0
36.59,984,89,5.99,1
38.2,995,98,6.02,1
-12.59,111,74,2.79,0
32.74,530,94,4.7,0
28.15,787,7,2.47,0
32.94,629,7,3.07,0
37.13,937,86,6.59,1
15.64,444,17,2.2,0
-6.06,10,95,3.52,0
38.4,987,81,7.3,1
-7.74,119,87,3.97,0
22.51,709,87,4.51,0
6.55,385,21,4.33,0
25.23,654,32,2.82,0
8.28,891,78,0.11,0
37.67,144,98,4.68,0
-12.4,541,82,0.64,0
24.72,915,58,0.85,0
39.27,355,83,2.47,0
35.21,819,23,0.79,0
4.53,681,19,2.86,0
10.18,896,43,2.84,0
7.39,648,14,4.31,0
-6.73,160,30,4.81,0
-3.46,779,99,1.06,0
-4.63,651,98,3.05,0
26.22,869,10,1.68,0
36.72,939,81,6.03,1
-8.24,971,42,0.65,1
4.43,724,29,2.35,0
-17.19,950,73,4.58,0
17.07,420,79,2.17,0
39.4,913,80,5.2,1
35.67,977,76,6.46,1
31.82,815,56,4.2,0
33.3,520,67,2.88,0
37.78,632,70,4.77,0
35.58,328,13,0.16,0
-0.18,822,15,1.55,0
28.02,313,3,4.95,0
37.27,457,99,3.21,0
-18.79,739,9,3.04,0
-13.66,493,17,1.05,0
8.13,948,34,2.55,0
-3.02,901,55,1.04,0
19.55,722,32,0.92,0
-18.72,451,40,1.63,0
30.78,946,97,4.99,0
18.0,728,7,3.87,0
39.82,998,83,6.36,1
32.71,875,57,3.93,0
-14.14,571,9,4.45,0
39.94,382,89,3.99,0
-15.92,78,86,1.7,0
-2.64,184,55,3.26,0
-0.64,844,88,1.18,0
0.62,621,0,3.72,0
23.17,604,19,4.56,0
-2.38,313,45,0.26,0
16.76,795,27,1.74,0
18.65,339,36,0.96,0
20.76,200,80,3.96,0
9.44,598,33,3.67,0
14.35,27,55,3.0,0
35.33,959,87,7.25,1
28.95,220,98,2.58,0
32.9,937,79,0.47,0
-4.26,163,21,0.72,0
16.31,972,41,3.37,0
-17.83,899,1,2.1,0
-10.88,217,94,3.19,0
22.2,667,60,0.57,0
34.22,782,90,4.23,0
-4.12,180,76,1.03,0
37.81,903,96,5.77,1
16.8,349,61,3.62,0
-15.71,711,100,0.14,0
24.47,991,62,2.46,0
21.37,815,23,4.68,0
31.9,65,16,0.95,0
33.92,394,100,4.21,0
37.8,904,75,5.12,1
8.83,316,12,0.04,0
25.26,942,99,2.91,0
-4.21,347,92,4.75,0
19.76,750,46,0.19,0
-8.82,688,41,2.74,0
27.74,800,22,0.06,0
33.16,320,15,3.17,0
36.18,942,90,5.78,1
-15.88,950,25,3.98,0
38.61,922,97,7.17,1
37.48,945,76,8.72,1
25.24,256,69,4.39,0
33.02,675,52,1.7,0
25.35,878,62,0.1,0
28.47,666,69,4.98,0
34.78,30,3,1.78,0
-7.18,449,8,0.49,0
-10.84,716,80,0.22,0
4.5,448,40,4.07,0
-7.89,184,90,3.28,0
35.92,987,89,7.6,1
-9.23,691,52,4.02,0
1.31,545,33,3.61,0
31.6,657,45,4.95,0
-17.6,974,15,3.22,0
5.5,38,89,4.59,0
0.44,174,84,3.06,0
-0.87,70,99,2.65,0
-3.67,421,46,4.0,0
9.33,589,1,0.28,0
-6.41,126,27,4.22,0
18.88,304,78,1.45,0
29.61,453,99,0.93,0
-19.3,313,68,3.68,0
-19.55,71,1,2.84,0
19.07,589,15,4.46,0
-13.38,691,52,0.78,0
38.7,63,8,3.77,0
-6.34,253,99,0.77,0
32.48,116,83,3.09,0
18.02,224,61,0.24,0
-12.73,297,82,3.29,0
37.91,935,75,8.87,1
4.75,197,72,4.68,0
32.36,423,13,1.28,0
10.42,546,87,1.29,0
1.14,435,7,2.46,0
38.76,912,93,6.4,1
31.09,215,32,1.21,0
-13.22,998,26,1.79,0
21.17,519,54,4.91,0
25.47,464,47,3.36,0
23.9,67,17,4.8,0
34.26,176,59,3.77,0
33.1,826,9,4.8,0
39.3,937,93,9.64,1
-14.3,541,73,4.16,0
19.56,508,82,4.39,0
1.09,603,1,2.19,0
-8.15,312,29,3.33,0
-5.97,504,3,3.1,0
2.36,668,87,1.88,0
8.13,841,24,0.02,0
39.51,986,88,3.81,0
34.03,263,69,1.92,0
38.88,991,5,2.58,0
21.53,19,73,0.63,0
-9.86,1000,86,3.42,0
-3.8,748,27,1.76,0
14.98,82,45,0.89,0
-1.72,868,25,4.97,0
31.56,580,32,3.64,0
24.74,586,62,1.31,0
38.9,992,94,8.53,1
7.93,680,85,0.04,0
39.82,377,15,0.04,0
9.54,289,53,4.9,0
23.82,980,99,0.14,0
9.8,427,58,4.53,0
39.6,716,76,0.29,0
30.03,333,80,4.0,0
23.81,531,63,0.83,0
-17.25,908,87,2.73,0
-15.99,90,20,4.68,0
13.43,602,11,3.19,0
37.79,935,85,7.3,1
30.5,800,89,0.36,0
-7.83,82,72,2.32,0
8.57,238,39,3.62,0
-12.86,317,61,4.12,0
19.1,92,59,2.69,0
23.94,812,62,3.66,0
-19.6,512,30,3.42,0
8.2,510,2,3.89,0
24.06,650,25,2.85,0
23.85,848,78,0.96,0
-3.05,953,5,3.8,0
-3.39,321,81,0.72,0
31.11,78,3,0.5,0
38.5,950,83,9.36,1
39.36,994,85,9.06,1
6.21,40,18,3.72,0
19.28,238,25,0.98,0
38.13,985,77,8.72,1
-9.52,822,79,2.15,0
39.05,416,40,0.33,0
10.64,578,0,2.67,0
33.07,357,81,4.57,0
-6.02,919,17,1.41,0
-11.04,379,93,0.96,0
7.65,936,38,4.97,0
-3.99,937,82,1.42,0
27.11,360,90,0.53,0
-4.75,606,9,2.8,0
0.19,370,0,4.2,0
-12.04,556,66,2.52,0
9.47,620,95,0.3,0
27.62,750,43,4.7,0
22.81,405,44,3.35,0
-9.96,532,1,4.05,0
14.0,414,70,1.76,0
34.62,266,74,0.89,0
6.14,218,2,3.77,0
9.36,161,51,3.62,0
12.26,842,96,1.77,0
35.27,710,91,0.56,0
-6.81,641,76,2.41,0
31.28,298,10,0.2,0
35.32,914,78,6.91,1
25.29,658,44,4.51,0
-5.79,55,99,0.15,0
28.07,652,53,1.67,0
28.12,991,49,4.3,0
27.16,883,60,0.3,0
34.68,988,98,2.03,0
39.58,941,93,9.65,1
-15.53,551,54,1.13,0
-4.15,580,86,4.78,0
-7.38,878,42,1.37,0
35.02,940,76,6.8,1
14.9,725,65,4.34,0
39.55,893,40,0.34,0
39.47,653,29,4.14,0
-8.97,974,12,3.94,0
-17.42,93,14,1.38,0
33.88,954,95,4.51,0
29.46,287,42,3.75,0
11.46,437,15,2.21,0
-9.18,653,23,0.34,0
24.71,577,86,1.91,0
13.34,977,90,4.22,0
25.1,455,24,1.44,0
35.53,910,96,7.95,1
31.38,999,73,2.98,0
37.61,506,36,1.85,0
29.24,551,69,2.96,0
16.33,526,53,2.88,0
-16.79,649,12,2.79,0
13.49,683,80,3.27,0
-3.0,228,88,0.73,0
-5.93,70,23,4.16,0
32.69,126,5,4.82,0
31.1,57,57,2.88,0
16.01,458,46,2.11,0
5.2,432,78,2.01,0
33.02,903,60,1.23,0
25.41,265,51,2.3,0
34.01,21,76,1.82,0
35.37,917,97,1.5,0
-12.43,524,58,2.15,0
2.39,222,82,3.78,0
-6.76,326,26,3.2,0
22.71,737,45,4.27,0
21.96,10,100,4.23,0
-8.35,150,90,4.04,0
4.34,528,20,3.43,0
-3.93,53,78,1.83,0
17.45,998,26,0.56,0
39.66,460,87,2.16,0
33.65,216,38,4.68,0
10.49,59,61,0.62,0
18.72,739,7,0.49,0
24.95,239,9,3.41,0
-11.17,566,57,3.5,0
36.17,927,91,8.55,1
37.71,489,3,4.31,0
35.74,544,19,3.5,0
-7.53,194,17,4.98,0
-12.2,943,30,1.2,0
9.92,754,0,3.35,0
-6.19,989,81,3.8,0
22.04,256,74,1.66,0
12.69,867,70,2.15,0
-9.06,413,33,4.13,0
-9.77,240,43,4.2,0
-2.09,509,53,3.28,0
12.79,370,12,3.47,0
39.72,679,42,3.05,0
6.16,317,20,1.74,0
-10.11,514,28,2.84,0
17.95,110,35,4.99,0
18.44,528,5,0.23,0
-9.48,828,4,1.1,0
7.95,376,80,1.7,0
37.69,945,99,7.45,1
-10.42,889,54,0.91,0
9.87,224,60,4.15,0
-6.16,652,48,3.93,0
-11.59,320,9,3.26,0
14.8,801,60,0.18,0
38.55,922,88,9.58,1
24.89,887,70,2.3,0
37.91,991,97,5.29,1
-14.94,915,89,1.08,0
14.86,206,99,1.61,0
-5.65,196,94,0.79,0
37.3,994,96,5.28,1
6.82,762,91,0.84,0
-9.85,509,41,4.3,0
28.13,332,19,4.17,0
-0.11,917,98,0.67,0
-18.43,262,52,0.64,0
-2.07,369,66,2.1,0
36.2,979,95,6.7,1
-10.64,464,33,1.36,0
25.35,150,97,2.27,0
-7.6,606,59,0.88,0
29.38,733,88,3.15,0
26.68,324,0,0.88,0
38.83,626,42,0.03,0
3.11,655,97,0.81,0
7.49,356,100,2.7,0
3.17,879,43,4.93,0
-17.3,188,94,4.57,0
33.23,734,42,2.21,0
15.06,479,22,3.63,0
35.38,674,67,1.27,0
-3.37,810,23,1.66,0
-18.44,663,86,3.42,0
26.88,112,97,2.46,0
-11.93,857,20,2.79,0
-13.66,440,29,2.16,0
-1.87,816,34,4.66,0
-1.33,507,60,2.42,0
-2.22,34,89,0.34,0
5.15,662,11,4.97,0
32.3,821,5,3.98,0
27.53,441,90,2.81,0
13.17,969,13,2.19,0
5.83,223,17,0.83,0
-1.24,357,44,1.91,0
13.23,902,80,4.33,0
26.8,906,55,2.61,0
1.64,238,10,2.22,0
38.23,923,88,6.78,1
34.27,676,73,0.51,0
23.11,537,57,2.27,0
28.54,29,79,2.01,0
0.23,402,78,2.39,0
-7.66,223,71,2.08,0
-2.49,674,85,1.15,0
28.49,766,70,2.79,0
37.46,956,71,0.01,0
39.94,962,80,8.02,1
20.29,387,77,4.74,0
30.85,165,74,3.12,0
36.18,355,27,4.08,0
39.16,158,40,4.5,0
-5.11,475,80,4.23,0
17.54,201,8,3.62,0
14.48,685,27,3.49,0
36.55,968,88,7.81,1
-18.46,439,51,4.65,0
10.22,461,18,1.57,0
29.71,444,39,1.06,0
4.98,164,86,1.5,0
13.21,621,8,2.48,0
28.51,871,1,1.1,0
32.82,181,79,2.77,0
15.33,89,52,0.47,0
3.27,550,100,3.77,0
1.94,373,64,2.98,0
3.23,656,7,2.26,0
-9.78,725,19,0.38,0
17.02,999,45,0.28,0
-10.52,947,82,4.96,0
34.26,638,4,0.32,0
34.66,911,58,4.89,0
0.24,378,52,2.51,0
-0.3,169,65,2.7,0
22.06,901,90,3.1,0
-15.97,817,96,1.35,0
35.16,871,51,2.34,0
23.98,41,99,2.88,0
16.19,102,85,4.6,0
-1.28,647,58,3.89,0
-1.34,324,23,2.67,0
13.82,174,51,0.88,0
38.34,961,94,7.43,1
26.8,294,13,2.34,0
29.88,350,20,0.64,0
30.4,299,10,3.27,0
39.1,961,79,6.03,1
19.75,491,2,2.88,0
35.89,927,98,5.11,1
17.63,913,8,2.16,0
11.22,669,85,0.31,0
33.07,261,94,1.56,0
4.25,901,49,3.27,0
7.86,806,79,4.86,0
38.35,245,89,3.37,0
-17.3,408,63,2.02,0
-11.0,97,26,4.26,0
-16.5,815,24,4.43,0
-13.15,424,27,0.36,0
34.88,875,18,0.77,0
17.25,72,90,2.34,0
12.59,750,72,4.92,0
14.43,404,95,2.38,0
32.79,659,57,1.62,0
-13.83,158,72,1.79,0
1.59,636,80,0.22,0
3.27,279,66,4.1,0
1.99,472,68,3.49,0
18.77,893,58,4.47,0
19.1,52,34,1.81,0
35.35,933,80,5.55,1
3.42,990,94,3.86,0
36.97,556,17,1.03,0
-9.18,972,44,2.5,0
-18.68,373,1,2.53,0
-11.27,484,21,4.78,0
-5.24,958,58,3.9,0
27.35,47,96,3.24,0
19.19,54,32,0.75,0
5.35,99,74,3.48,0
0.8,703,4,4.39,0
16.44,774,99,2.93,0
-8.33,292,0,2.39,0
1.47,394,61,0.84,0
-15.37,864,68,4.8,0
17.9,108,14,4.47,0
29.73,878,81,3.73,0
-8.19,509,68,2.16,0
27.88,939,32,2.72,0
31.02,893,21,2.82,0
33.4,833,64,0.53,0
-5.46,771,17,2.09,0
38.6,656,31,3.87,0
37.89,980,98,5.42,1
36.07,960,83,5.07,1
-3.1,501,67,4.14,0
12.84,909,30,1.36,0
34.82,47,20,1.33,0
26.5,178,33,0.96,0
-19.65,360,88,1.18,0
7.81,89,2,3.67,0
28.87,938,47,0.73,0
36.26,963,75,9.95,1
-14.19,852,41,4.92,0
-10.02,913,18,1.68,0
-8.97,567,41,1.45,0
38.06,344,37,4.92,0
36.09,35,99,3.47,0
39.46,939,82,5.7,1
19.24,945,29,2.97,0
14.89,463,2,2.51,0
39.86,965,96,9.4,1
12.18,565,36,3.55,0
-13.88,789,28,0.27,0
25.62,440,62,0.88,0
-17.97,164,2,0.72,0
-5.3,220,37,3.75,0
5.6,75,18,0.7,0
4.3,447,94,2.69,0
25.9,916,87,4.54,0
-3.79,543,99,3.65,0
39.39,340,85,2.36,0
0.46,259,47,3.37,0
-4.67,748,97,2.19,0
-15.55,993,61,3.66,0
10.75,147,21,3.45,0
-12.15,587,33,1.84,0
-11.71,564,4,4.41,0
-1.17,147,68,1.26,0
37.02,66,2,4.95,0
-1.71,306,16,4.65,0
19.49,394,33,1.39,0
22.38,817,91,2.73,0
-19.63,705,12,1.57,0
10.16,455,88,3.09,0
26.61,461,73,4.63,0
39.44,906,85,5.58,1
24.25,963,54,5.0,0
38.59,924,32,0.67,0
-2.13,628,37,1.07,0
9.3,57,34,4.91,0
18.27,941,5,2.43,0
28.05,123,40,4.76,0
-19.9,492,30,0.48,0
26.39,173,23,3.57,0
26.07,181,30,0.6,0
8.9,863,61,4.93,0
16.93,997,93,1.23,0
-13.47,860,95,1.92,0
-17.91,788,52,1.41,0
20.81,756,47,0.73,0
36.08,738,65,3.92,0
39.88,154,72,2.04,0
33.11,582,52,1.19,0
3.27,19,78,2.64,0
38.89,942,99,7.1,1
-13.11,525,15,3.58,0
17.3,756,12,3.79,0
-5.46,216,25,3.55,0
-6.01,733,13,2.49,0
19.34,341,11,0.91,0
23.93,977,44,4.62,0
-4.39,902,9,1.4,0
38.54,259,85,0.46,0
37.27,982,98,8.0,1
4.8,687,10,0.03,0
-13.88,754,68,4.42,0
23.81,969,12,0.71,0
-13.39,572,61,0.67,0
-13.08,426,11,0.95,0
31.83,978,64,3.6,0
37.19,913,75,6.17,1
-11.29,990,9,2.64,0
24.79,356,25,3.3,0
1.86,417,26,2.26,0
27.11,69,57,4.84,0
1.85,662,65,0.72,0
7.35,311,63,4.89,0
-8.16,737,1,1.54,0
-17.62,875,80,2.96,0
34.66,896,96,4.61,0
18.08,154,90,3.02,0
10.46,468,94,4.41,0
36.93,981,95,8.68,1
-18.45,35,79,1.43,0
37.66,916,100,7.8,1
-16.82,346,0,1.86,0
6.76,41,11,3.74,0
29.65,131,59,0.46,0
10.27,844,93,1.36,0
30.46,710,74,2.58,0
27.26,370,14,3.4,0
5.72,611,64,2.99,0
34.41,858,29,0.32,0
9.14,326,93,0.84,0
-18.15,872,89,1.53,0
2.7,849,10,0.2,0
26.58,981,89,1.51,0
16.28,337,26,3.31,0
26.73,614,68,1.45,0
-6.36,734,55,4.25,0
17.8,152,34,4.65,0
-9.97,975,95,0.49,0
27.77,566,24,4.24,0
9.43,977,60,4.07,0
16.14,865,41,3.92,0
-14.52,681,99,0.12,0
-7.26,914,60,3.0,0
21.55,905,40,4.55,0
-17.22,637,58,1.45,0
17.04,670,17,0.16,0
-12.35,658,21,2.75,0
-2.23,633,3,4.42,0
1.43,908,20,4.51,0
38.71,972,98,6.05,1
30.31,984,20,0.28,0
2.46,732,87,0.37,0
5.9,273,0,3.86,0
21.84,831,78,3.27,0
-9.44,140,42,2.1,0
-11.31,887,16,3.47,0
-9.34,792,96,2.21,0
-3.55,935,33,1.23,0
-13.01,811,21,2.13,0
5.85,668,70,2.24,0
-6.34,257,88,1.49,0
-5.57,953,29,3.44,0
36.89,920,91,5.91,1
29.3,253,46,1.5,0
-0.42,714,46,1.27,0
37.87,980,92,6.56,1
3.05,98,82,3.22,0
-0.19,473,12,0.94,0
-16.32,812,40,2.19,0
0.46,693,39,4.42,0
-14.78,524,23,3.15,0
-17.71,178,24,3.64,0
-3.98,658,20,4.34,0
38.39,976,84,5.74,1
-16.02,442,67,4.7,0
11.4,429,100,0.54,0
25.93,311,93,1.21,0
18.34,652,4,3.74,0
3.24,826,90,1.86,0
37.83,956,88,6.11,1
-18.81,120,20,4.0,0
-11.57,276,21,2.95,0
35.36,907,96,8.63,1
16.38,749,83,2.15,0
2.68,463,64,0.67,0
-7.79,465,81,1.38,0
16.52,317,54,0.16,0
9.31,217,46,1.43,0
24.73,883,54,3.28,0
6.02,903,49,0.64,0
8.97,330,23,3.62,0
38.11,682,78,0.7,0
27.69,557,79,4.51,0
20.16,129,41,1.74,0
13.97,962,6,0.51,0
30.11,205,20,4.87,0
32.21,618,72,1.52,0
38.76,333,55,2.3,0
